         259169 function calls (254411 primitive calls) in 3.619 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 machar.py:15(MachAr)
        1    0.000    0.000    0.000    0.000 machar.py:4(<module>)
        1    0.001    0.001    0.002    0.002 main.py:1(<module>)
        1    0.000    0.000    0.000    0.000 main.py:63(TestProgram)
        1    0.000    0.000    0.000    0.000 mallet.py:21(<module>)
        1    0.000    0.000    0.000    0.000 malt.py:23(MaltParser)
        1    0.002    0.002    0.061    0.061 malt.py:9(<module>)
        1    0.000    0.000    0.000    0.000 maxent.py:1542(TadmMaxentClassifier)
        1    0.000    0.000    0.000    0.000 maxent.py:342(MaxentFeatureEncodingI)
        1    0.000    0.000    0.000    0.000 maxent.py:413(FunctionBackedMaxentFeatureEncoding)
        1    0.000    0.000    0.000    0.000 maxent.py:458(BinaryMaxentFeatureEncoding)
        1    0.001    0.001    0.002    0.002 maxent.py:53(<module>)
        1    0.000    0.000    0.000    0.000 maxent.py:655(GISEncoding)
        1    0.000    0.000    0.000    0.000 maxent.py:713(TadmEventMaxentFeatureEncoding)
        1    0.000    0.000    0.000    0.000 maxent.py:769(TypedMaxentFeatureEncoding)
        1    0.000    0.000    0.000    0.000 maxent.py:79(MaxentClassifier)
        1    0.000    0.000    0.000    0.000 megam.py:27(<module>)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 memmap.py:20(memmap)
        1    0.005    0.005    0.011    0.011 mimetools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mimetools.py:20(Message)
        2    0.000    0.000    0.004    0.002 mimetools.py:24(__init__)
        2    0.000    0.000    0.000    0.000 mimetools.py:33(parsetype)
        2    0.000    0.000    0.000    0.000 mimetools.py:50(parseplist)
        1    0.001    0.001    0.001    0.001 mimetypes.py:24(<module>)
        1    0.000    0.000    0.000    0.000 mimetypes.py:378(_default_mime_types)
        1    0.000    0.000    0.000    0.000 mimetypes.py:56(MimeTypes)
        1    0.000    0.000    0.000    0.000 minimalset.py:10(MinimalSet)
        1    0.000    0.000    0.000    0.000 minimalset.py:8(<module>)
        2    0.000    0.000    0.009    0.004 models.py:183(_build_response)
        2    0.000    0.000    0.009    0.004 models.py:188(build)
       14    0.000    0.000    0.001    0.000 models.py:321(_encode_params)
       14    0.001    0.000    0.025    0.002 models.py:385(full_url)
        2    0.000    0.000    0.001    0.000 models.py:439(path_url)
        1    0.000    0.000    0.000    0.000 models.py:44(Request)
        2    0.000    0.000    2.030    1.015 models.py:484(send)
        2    0.000    0.000    0.001    0.000 models.py:49(__init__)
        2    0.000    0.000    0.000    0.000 models.py:547(<lambda>)
        1    0.000    0.000    0.000    0.000 models.py:670(Response)
        4    0.000    0.000    0.000    0.000 models.py:677(__init__)
        2    0.000    0.000    0.000    0.000 models.py:735(iter_content)
        4    0.000    0.000    0.007    0.002 models.py:745(generate)
        6    0.000    0.000    0.011    0.002 models.py:787(content)
        1    0.004    0.004    0.025    0.025 models.py:8(<module>)
        2    0.001    0.001    0.001    0.001 models.py:811(text)
        2    0.000    0.000    0.009    0.004 models.py:845(json)
        1    0.000    0.000    0.000    0.000 naivebayes.py:31(<module>)
        1    0.000    0.000    0.000    0.000 naivebayes.py:43(NaiveBayesClassifier)
        1    0.001    0.001    0.001    0.001 netrc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 netrc.py:10(NetrcParseError)
        1    0.000    0.000    0.000    0.000 netrc.py:22(netrc)
        1    0.000    0.000    0.000    0.000 ngram.py:27(NgramModel)
        1    0.001    0.001    0.001    0.001 ngram.py:9(<module>)
        1    0.000    0.000    0.000    0.000 nodes.py:2(<module>)
        1    0.000    0.000    0.000    0.000 nodes.py:2(Node)
        1    0.000    0.000    0.000    0.000 nodes.py:25(ScalarNode)
        1    0.000    0.000    0.000    0.000 nodes.py:35(CollectionNode)
        1    0.000    0.000    0.000    0.000 nodes.py:44(SequenceNode)
        1    0.000    0.000    0.000    0.000 nodes.py:47(MappingNode)
        1    0.000    0.000    0.000    0.000 nombank.py:163(NombankInstance)
        1    0.000    0.000    0.000    0.000 nombank.py:18(NombankCorpusReader)
        1    0.000    0.000    0.000    0.000 nombank.py:272(NombankPointer)
        1    0.000    0.000    0.000    0.000 nombank.py:290(NombankChainTreePointer)
        1    0.000    0.000    0.000    0.000 nombank.py:305(NombankSplitTreePointer)
        1    0.000    0.000    0.000    0.000 nombank.py:319(NombankTreePointer)
        1    0.001    0.001    0.001    0.001 nombank.py:9(<module>)
        1    0.000    0.000    0.000    0.000 nonprojectivedependencyparser.py:10(<module>)
        1    0.000    0.000    0.000    0.000 nonprojectivedependencyparser.py:166(DemoScorer)
        1    0.000    0.000    0.000    0.000 nonprojectivedependencyparser.py:182(ProbabilisticNonprojectiveParser)
        1    0.000    0.000    0.000    0.000 nonprojectivedependencyparser.py:20(DependencyScorerI)
        1    0.000    0.000    0.000    0.000 nonprojectivedependencyparser.py:477(NonprojectiveDependencyParser)
        1    0.000    0.000    0.000    0.000 nonprojectivedependencyparser.py:87(NaiveBayesDependencyScorer)
        1    0.000    0.000    0.000    0.000 nosetester.py:109(NoseTester)
       19    0.000    0.000    0.001    0.000 nosetester.py:138(__init__)
        1    0.000    0.000    0.000    0.000 nosetester.py:6(<module>)
        3    0.000    0.000    0.000    0.000 nosetester.py:82(_docmethod)
        1    0.000    0.000    0.000    0.000 nps_chat.py:18(NPSChatCorpusReader)
        1    0.000    0.000    0.000    0.000 nps_chat.py:8(<module>)
        1    0.009    0.009    0.012    0.012 npyio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 npyio.py:125(NpzFile)
        1    0.000    0.000    0.000    0.000 npyio.py:81(BagObj)
        1    0.002    0.002    0.005    0.005 numeric.py:1(<module>)
        3    0.001    0.000    0.001    0.000 numeric.py:122(extend_all)
        2    0.000    0.000    0.000    0.000 numeric.py:1381(set_string_function)
        1    0.000    0.000    0.000    0.000 numeric.py:2344(_unspecified)
        1    0.000    0.000    0.000    0.000 numeric.py:2348(errstate)
        1    0.000    0.000    0.000    0.000 numeric.py:2422(_setdef)
        1    0.000    0.000    0.000    0.000 numeric.py:36(ComplexWarning)
       74    0.000    0.000    0.000    0.000 numerictypes.py:130(english_lower)
       40    0.000    0.000    0.000    0.000 numerictypes.py:157(english_upper)
       14    0.000    0.000    0.000    0.000 numerictypes.py:184(english_capitalize)
       21    0.000    0.000    0.000    0.000 numerictypes.py:219(_evalname)
       26    0.001    0.000    0.001    0.000 numerictypes.py:232(bitname)
        1    0.000    0.000    0.000    0.000 numerictypes.py:284(_add_types)
        1    0.001    0.001    0.002    0.002 numerictypes.py:300(_add_aliases)
        1    0.000    0.000    0.000    0.000 numerictypes.py:341(_add_integer_aliases)
        1    0.000    0.000    0.000    0.000 numerictypes.py:382(_set_up_aliases)
        1    0.000    0.000    0.000    0.000 numerictypes.py:433(_construct_char_code_lookup)
       30    0.000    0.000    0.000    0.000 numerictypes.py:448(_add_array_type)
        1    0.000    0.000    0.000    0.000 numerictypes.py:456(_set_array_types)
        1    0.000    0.000    0.000    0.000 numerictypes.py:770(_typedict)
        1    0.000    0.000    0.000    0.000 numerictypes.py:785(_construct_lookups)
        1    0.002    0.002    0.005    0.005 numerictypes.py:88(<module>)
        1    0.000    0.000    0.000    0.000 numpytest.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numpytest.py:10(IgnoreException)
      119    0.000    0.000    0.000    0.000 opcode.py:27(def_op)
       11    0.000    0.000    0.000    0.000 opcode.py:31(name_op)
        6    0.000    0.000    0.000    0.000 opcode.py:35(jrel_op)
        6    0.000    0.000    0.000    0.000 opcode.py:39(jabs_op)
        1    0.000    0.000    0.001    0.001 opcode.py:5(<module>)
       22    0.000    0.000    0.000    0.000 ordered_dict.py:125(items)
       40    0.000    0.000    0.001    0.000 ordered_dict.py:143(update)
        1    0.000    0.000    0.000    0.000 ordered_dict.py:17(OrderedDict)
       26    0.000    0.000    0.000    0.000 ordered_dict.py:191(setdefault)
        6    0.000    0.000    0.000    0.000 ordered_dict.py:221(copy)
       34    0.001    0.000    0.001    0.000 ordered_dict.py:29(__init__)
       26    0.000    0.000    0.000    0.000 ordered_dict.py:45(__setitem__)
        1    0.000    0.000    0.000    0.000 ordered_dict.py:6(<module>)
       46    0.000    0.000    0.000    0.000 ordered_dict.py:64(__iter__)
        1    0.000    0.000    0.000    0.000 os.py:35(_get_exports_list)
        1    0.000    0.000    0.001    0.001 parameters.py:2(<module>)
        1    0.000    0.000    0.000    0.000 parser.py:62(<module>)
        1    0.000    0.000    0.000    0.000 parser.py:69(ParserError)
        1    0.000    0.000    0.000    0.000 parser.py:72(Parser)
        1    0.000    0.000    0.000    0.000 pchart.py:110(SingleEdgeProbabilisticFundamentalRule)
        1    0.000    0.000    0.000    0.000 pchart.py:132(BottomUpProbabilisticChartParser)
        1    0.000    0.000    0.000    0.000 pchart.py:297(InsideChartParser)
        1    0.001    0.001    0.001    0.001 pchart.py:31(<module>)
        1    0.000    0.000    0.000    0.000 pchart.py:359(RandomChartParser)
        1    0.000    0.000    0.000    0.000 pchart.py:369(UnsortedChartParser)
        1    0.000    0.000    0.000    0.000 pchart.py:376(LongestChartParser)
        1    0.000    0.000    0.000    0.000 pchart.py:47(ProbabilisticLeafEdge)
        1    0.000    0.000    0.000    0.000 pchart.py:50(ProbabilisticTreeEdge)
        1    0.000    0.000    0.000    0.000 pchart.py:67(ProbabilisticBottomUpInitRule)
        1    0.000    0.000    0.000    0.000 pchart.py:75(ProbabilisticBottomUpPredictRule)
        1    0.000    0.000    0.000    0.000 pchart.py:85(ProbabilisticFundamentalRule)
        1    0.000    0.000    0.000    0.000 pickle.py:1261(_EmptyClass)
        1    0.000    0.000    0.000    0.000 pickle.py:171(Pickler)
        1    0.002    0.002    0.005    0.005 pickle.py:25(<module>)
        1    0.000    0.000    0.000    0.000 pickle.py:58(PickleError)
        1    0.000    0.000    0.000    0.000 pickle.py:62(PicklingError)
        1    0.000    0.000    0.000    0.000 pickle.py:69(UnpicklingError)
        1    0.000    0.000    0.000    0.000 pickle.py:82(_Stop)
        1    0.000    0.000    0.000    0.000 pickle.py:827(Unpickler)
        1    0.000    0.000    0.000    0.000 pl196x.py:31(TEICorpusView)
        1    0.000    0.000    0.008    0.008 pl196x.py:8(<module>)
        1    0.000    0.000    0.000    0.000 pl196x.py:92(Pl196xCorpusReader)
        1    0.002    0.002    0.016    0.016 plaintext.py:12(<module>)
        1    0.000    0.000    0.000    0.000 plaintext.py:156(CategorizedPlaintextCorpusReader)
        1    0.000    0.000    0.000    0.000 plaintext.py:193(PortugueseCategorizedPlaintextCorpusReader)
        1    0.000    0.000    0.000    0.000 plaintext.py:199(EuroparlCorpusReader)
        1    0.000    0.000    0.000    0.000 plaintext.py:22(PlaintextCorpusReader)
        1    0.000    0.000    0.023    0.023 platform.py:10(<module>)
        1    0.000    0.000    0.007    0.007 platform.py:1018(_syscmd_uname)
        2    0.000    0.000    0.007    0.003 platform.py:1162(uname)
        1    0.000    0.000    0.007    0.007 platform.py:1299(system)
        1    0.000    0.000    0.000    0.000 platform.py:1318(release)
        2    0.000    0.000    0.000    0.000 platform.py:1377(_sys_version)
        1    0.000    0.000    0.000    0.000 platform.py:1470(python_implementation)
        1    0.000    0.000    0.000    0.000 platform.py:1483(python_version)
        1    0.000    0.000    0.000    0.000 platform.py:388(_popen)
        1    0.000    0.000    0.000    0.000 polynomial.py:19(RankWarning)
        1    0.001    0.001    0.005    0.005 polynomial.py:3(<module>)
        1    0.016    0.016    0.021    0.021 polynomial.py:48(<module>)
        1    0.000    0.000    0.000    0.000 polynomial.py:899(poly1d)
        1    0.000    0.000    0.000    0.000 polytemplate.py:11(<module>)
        1    0.001    0.001    0.001    0.001 polyutils.py:33(<module>)
        1    0.000    0.000    0.000    0.000 polyutils.py:48(RankWarning)
        1    0.000    0.000    0.000    0.000 polyutils.py:52(PolyError)
        1    0.000    0.000    0.000    0.000 polyutils.py:56(PolyDomainError)
        1    0.000    0.000    0.000    0.000 polyutils.py:69(PolyBase)
        1    0.000    0.000    0.000    0.000 poolmanager.py:131(ProxyManager)
        1    0.000    0.000    0.000    0.000 poolmanager.py:27(PoolManager)
        2    0.000    0.000    0.001    0.001 poolmanager.py:51(__init__)
        2    0.000    0.000    0.004    0.002 poolmanager.py:54(<lambda>)
        2    0.000    0.000    0.005    0.002 poolmanager.py:56(clear)
        2    0.000    0.000    0.001    0.001 poolmanager.py:65(connection_from_host)
        1    0.001    0.001    0.001    0.001 poolmanager.py:7(<module>)
        2    0.000    0.000    0.002    0.001 poolmanager.py:90(connection_from_url)
        1    0.000    0.000    0.000    0.000 porter.py:100(PorterStemmer)
        1    0.000    0.000    0.000    0.000 porter.py:87(<module>)
        1    0.000    0.000    0.000    0.000 positivenaivebayes.py:76(<module>)
        1    0.000    0.000    0.000    0.000 positivenaivebayes.py:88(PositiveNaiveBayesClassifier)
       20    0.000    0.000    0.000    0.000 posixpath.py:127(dirname)
        6    0.000    0.000    0.000    0.000 posixpath.py:258(expanduser)
        1    0.000    0.000    0.000    0.000 posixpath.py:321(normpath)
        1    0.000    0.000    0.000    0.000 posixpath.py:350(abspath)
        1    0.000    0.000    0.000    0.000 posixpath.py:51(normcase)
        1    0.000    0.000    0.000    0.000 posixpath.py:59(isabs)
        3    0.000    0.000    0.000    0.000 posixpath.py:68(join)
        2    0.000    0.000    0.000    0.000 posixpath.py:89(split)
        1    0.000    0.000    0.000    0.000 ppattach.py:39(<module>)
        1    0.000    0.000    0.000    0.000 ppattach.py:46(PPAttachment)
        1    0.000    0.000    0.000    0.000 ppattach.py:61(PPAttachmentCorpusReader)
        1    0.000    0.000    0.000    0.000 pprint.py:35(<module>)
        1    0.000    0.000    0.000    0.000 pprint.py:81(PrettyPrinter)
        1    0.000    0.000    0.000    0.000 probability.py:1066(CrossValidationProbDist)
